# r=Infinity
# M=1.000000e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-1.482632729748339386e+02 -2.184351178301614533e-03 1.161930172500630137e-03 -7.779383753234715704e-02 2.474160826606669385e-03 -2.652725580490730817e+00 -1.482632729748339386e+02
-1.480134447743774331e+02 -2.205153060955524543e-03 1.118419689618500379e-03 -7.820828016537044458e-02 2.472561955617666885e-03 -2.672213891980453226e+00 -1.480134447743774331e+02
-1.477636165739209559e+02 -2.225455576035859084e-03 1.074440716362182104e-03 -7.859542049346932013e-02 2.471249759511566502e-03 -2.691802848279754024e+00 -1.477636165739209559e+02
-1.475137883734644788e+02 -2.245254888838519192e-03 1.030014754396319822e-03 -7.894691567330987259e-02 2.470242884845007258e-03 -2.711484596912460354e+00 -1.475137883734644788e+02
-1.472639601730079733e+02 -2.264547228427232425e-03 9.851677720114583505e-04 -7.925657265958238606e-02 2.469560626667723774e-03 -2.731249180028260781e+00 -1.472639601730079733e+02
-1.470141319725515245e+02 -2.283331022668924019e-03 9.399279818392995483e-04 -7.952414084804931838e-02 2.469223596624415228e-03 -2.751085650756243339e+00 -1.470141319725515245e+02
-1.467643037720950474e+02 -2.301608189171435153e-03 8.943212336030936880e-04 -7.975656756731605568e-02 2.469253070330048889e-03 -2.770983926030089695e+00 -1.467643037720950474e+02
-1.465144755716385703e+02 -2.319383042361182218e-03 8.483658892501058559e-04 -7.996610591156161352e-02 2.469668475572325828e-03 -2.790936530256099335e+00 -1.465144755716385703e+02
-1.462646473711820931e+02 -2.336658499014465738e-03 8.020692729216460926e-04 -8.016608332756007538e-02 2.470483365574760448e-03 -2.810939502704884685e+00 -1.462646473711820931e+02
-1.460148191707255876e+02 -2.353430893327787717e-03 7.554275221350126648e-04 -8.036605913641890753e-02 2.471701379792605978e-03 -2.830992026926838268e+00 -1.460148191707255876e+02
-1.457649909702691104e+02 -2.369685548002714234e-03 7.084291666000201325e-04 -8.056828948387405320e-02 2.473313866152559819e-03 -2.851094918568547687e+00 -1.457649909702691104e+02
-1.455151627698126333e+02 -2.385395373764603692e-03 6.610615133044510329e-04 -8.076690022140506353e-02 2.475300671342765390e-03 -2.871248488478063798e+00 -1.455151627698126333e+02
-1.452653345693561846e+02 -2.400523692028321693e-03 6.133175367677418501e-04 -8.095016956294924515e-02 2.477634435685808437e-03 -2.891450617246068333e+00 -1.452653345693561846e+02
-1.450155063688996790e+02 -2.415030976850965003e-03 5.652008259452538912e-04 -8.110514501347897143e-02 2.480287602839421467e-03 -2.911695758855180394e+00 -1.450155063688996790e+02
-1.447656781684432019e+02 -2.428883433132022172e-03 5.167265490917829053e-04 -8.122287706933342677e-02 2.483240032352793027e-03 -2.931975322099028780e+00 -1.447656781684432019e+02
-1.445158499679867248e+02 -2.442060392124429085e-03 4.679180615144530922e-04 -8.130221261567932567e-02 2.486484721665179181e-03 -2.952279289283438857e+00 -1.445158499679867248e+02
-1.442660217675302476e+02 -2.454557525315617834e-03 4.188003432448682804e-04 -8.135057831997660749e-02 2.490029391911980673e-03 -2.972598493040838896e+00 -1.442660217675302476e+02
-1.440161935670737705e+02 -2.466384370338975916e-03 3.693929743748223800e-04 -8.138135663254787711e-02 2.493893147624786592e-03 -2.992926626458985773e+00 -1.440161935670737705e+02
-1.437663653666172650e+02 -2.477556755502958053e-03 3.197054399684940806e-04 -8.140886395883448201e-02 2.498099086322196072e-03 -3.013261208797273660e+00 -1.437663653666172650e+02
-1.435165371661608162e+02 -2.488086886241359409e-03 2.697367759755395417e-04 -8.144293839760989584e-02 2.502665435450751683e-03 -3.033603086427069329e+00 -1.435165371661608162e+02
-1.432667089657043391e+02 -2.497974788173328714e-03 2.194795986766739264e-04 -8.148527463270824334e-02 2.507598320422323862e-03 -3.053954694276796555e+00 -1.432667089657043391e+02
-1.430168807652478336e+02 -2.507204355239198591e-03 1.689269193697643073e-04 -8.152882604774551456e-02 2.512888772512258603e-03 -3.074317725477454299e+00 -1.430168807652478336e+02
-1.427670525647913564e+02 -2.515745283705718861e-03 1.180789715123174423e-04 -8.156025073225672828e-02 2.518514835374406711e-03 -3.094691094070473714e+00 -1.427670525647913564e+02
-1.425172243643348793e+02 -2.523559897917219182e-03 6.694764109907467371e-05 -8.156415412727779923e-02 2.524447770310309872e-03 -3.115069826815891840e+00 -1.425172243643348793e+02
-1.422673961638784021e+02 -2.530612009181169939e-03 1.555715310577491861e-05 -8.152735587617296331e-02 2.530659828191990021e-03 -3.135445145765218822e+00 -1.422673961638784021e+02
-1.420175679634219250e+02 -2.536874568207499007e-03 -3.605861641523738157e-05 -8.144173065235722764e-02 2.537130820165914204e-03 -3.155805492028930015e+00 -1.420175679634219250e+02
-1.417677397629654479e+02 -2.542333700279026526e-03 -8.786082232518102825e-05 -8.130507435045826459e-02 2.543851443711701247e-03 -3.176138027787097862e+00 -1.417677397629654479e+02
-1.415179115625089707e+02 -2.546988486767620598e-03 -1.398104980235376975e-04 -8.112037536551694461e-02 2.550822872542192910e-03 -3.196430092854840144e+00 -1.415179115625089707e+02
-1.412680833620524936e+02 -2.550847391580212883e-03 -1.918723690735136351e-04 -8.089437423875180111e-02 2.558053443762553416e-03 -3.216670342582939934e+00 -1.412680833620524936e+02
