# r=Infinity
# M=1.000000e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-1.335234091479016172e+02 -1.315520667124114504e-04 4.920212939725172386e-05 1.874851146008530561e-02 1.404521121006396735e-04 3.499497369818558745e+00 -1.335234091479016172e+02
-1.332735809474451401e+02 -1.298591224441751244e-04 4.925095309422913365e-05 1.809898398117398138e-02 1.388850174160669569e-04 3.504096797961547605e+00 -1.332735809474451401e+02
-1.330237527469886345e+02 -1.282196410214025983e-04 4.928200806478934211e-05 1.753223565087920488e-02 1.373644519610343613e-04 3.508540643014773863e+00 -1.330237527469886345e+02
-1.327739245465321858e+02 -1.266321451705952205e-04 4.930021190657357937e-05 1.709357428910938947e-02 1.358904377965563875e-04 3.512856891726823694e+00 -1.327739245465321858e+02
-1.325240963460757087e+02 -1.250940627331577446e-04 4.931099614933131067e-05 1.680008181352087016e-02 1.344622581705608990e-04 3.517081556822807986e+00 -1.325240963460757087e+02
-1.322742681456192031e+02 -1.236017376413307866e-04 4.931917024371028975e-05 1.664176964026628514e-02 1.330780601807993245e-04 3.521251160140811187e+00 -1.322742681456192031e+02
-1.320244399451627544e+02 -1.221501702932129224e-04 4.932795092810000670e-05 1.659085774708355179e-02 1.317342432529445303e-04 3.525396723546085909e+00 -1.320244399451627544e+02
-1.317746117447062772e+02 -1.207327049733772096e-04 4.933844477266702099e-05 1.661625848793522528e-02 1.304249523012144174e-04 3.529540888410777288e+00 -1.317746117447062772e+02
-1.315247835442497717e+02 -1.193408011774517257e-04 4.934974463151077371e-05 1.669850080786853055e-02 1.291418759383314329e-04 3.533699143458807423e+00 -1.315247835442497717e+02
-1.312749553437932946e+02 -1.179641081296621904e-04 4.935959477395241953e-05 1.683974501242660113e-02 1.278745494735970638e-04 3.537884401225079412e+00 -1.312749553437932946e+02
-1.310251271433368458e+02 -1.165909109044540996e-04 4.936540609690307277e-05 1.706467512519502933e-02 1.266111520547953478e-04 3.542113229844007893e+00 -1.310251271433368458e+02
-1.307752989428803403e+02 -1.152090426202284737e-04 4.936527231460800276e-05 1.741078114952631858e-02 1.253397527210143442e-04 3.546410875380883176e+00 -1.307752989428803403e+02
-1.305254707424238632e+02 -1.138071646210938730e-04 4.935864015701790737e-05 1.791013803362232273e-02 1.240497725803749369e-04 3.550812638090263818e+00 -1.305254707424238632e+02
-1.302756425419673860e+02 -1.123762991077424764e-04 4.934638111989989257e-05 1.856806909598023025e-02 1.227334425932199459e-04 3.555359790490617122e+00 -1.302756425419673860e+02
-1.300258143415108805e+02 -1.109112945609541152e-04 4.933021398975145265e-05 1.934591304408433618e-02 1.213869238157941056e-04 3.560090292666664880e+00 -1.300258143415108805e+02
-1.297759861410544318e+02 -1.094119239228014519e-04 4.931163186337971627e-05 2.015473278225859283e-02 1.200108583983898561e-04 3.565026099774599277e+00 -1.297759861410544318e+02
-1.295261579405979262e+02 -1.078832312012385438e-04 4.929066806169670557e-05 2.086414706922026796e-02 1.186101240720548942e-04 3.570160733910010542e+00 -1.295261579405979262e+02
-1.292763297401414775e+02 -1.063349398097437014e-04 4.926489415324476051e-05 2.132612139914986937e-02 1.171927865539181739e-04 3.575451004407324440e+00 -1.292763297401414775e+02
-1.290265015396850004e+02 -1.047798525014648549e-04 4.922899652751553957e-05 2.140869561515885630e-02 1.157683531425357558e-04 3.580816466973741896e+00 -1.290265015396850004e+02
-1.287766733392284948e+02 -1.032315098029429313e-04 4.917510277790116909e-05 2.103073036057204886e-02 1.143456835626611903e-04 3.586147996206636268e+00 -1.287766733392284948e+02
-1.285268451387720177e+02 -1.017015161247233169e-04 4.909381494676279527e-05 2.018727304734440828e-02 1.129309569962742637e-04 3.591324606014276721e+00 -1.285268451387720177e+02
-1.282770169383155690e+02 -1.001971520019081607e-04 4.897568666701178244e-05 1.895695767052632194e-02 1.115261725058239726e-04 3.596234696401718889e+00 -1.282770169383155690e+02
-1.280271887378590634e+02 -9.871978980191923345e-05 4.881275661335603302e-05 1.748774861711043307e-02 1.101284799982722490e-04 3.600796571256191125e+00 -1.280271887378590634e+02
-1.277773605374025863e+02 -9.726454163085802558e-05 4.859972794367336423e-05 1.596383356314506896e-02 1.087305137248048808e-04 3.604972561935815278e+00 -1.277773605374025863e+02
-1.275275323369461091e+02 -9.582121883873085809e-05 4.833449927953717635e-05 1.456228073334395537e-02 1.073216185134361853e-04 3.608773002879125613e+00 -1.275275323369461091e+02
-1.272777041364896320e+02 -9.437646137189922781e-05 4.801794100810860436e-05 1.341112249721826757e-02 1.058897498332099431e-04 3.612248698716121975e+00 -1.272777041364896320e+02
-1.270278759360331691e+02 -9.291657342172533458e-05 4.765304146180026707e-05 1.255988457495306292e-02 1.044236657898722217e-04 3.615473956078288253e+00 -1.270278759360331691e+02
-1.267780477355766777e+02 -9.143053837479474765e-05 4.724372240208923348e-05 1.196977657773269990e-02 1.029150749594561767e-04 3.618524325438725153e+00 -1.267780477355766777e+02
-1.265282195351201864e+02 -8.991260341822526064e-05 4.679371547834220574e-05 1.152533404901970142e-02 1.013603870440079599e-04 3.621454731562850693e+00 -1.265282195351201864e+02
-1.262783913346637235e+02 -8.836399887082427740e-05 4.630584724462579344e-05 1.106396917904682933e-02 9.976185536308780958e-05 3.624283032368977864e+00 -1.262783913346637235e+02
-1.260285631342072321e+02 -8.679346445195184050e-05 4.578193857267492359e-05 1.041591294995781493e-02 9.812793369395082712e-05 3.626982914582665085e+00 -1.260285631342072321e+02
-1.257787349337507550e+02 -8.521653457198001698e-05 4.522330573741774085e-05 9.445017354219103697e-03 9.647282076459373472e-05 3.629487409945776566e+00 -1.257787349337507550e+02
-1.255289067332942778e+02 -8.365367485719095659e-05 4.463164804390068702e-05 8.080948219043974923e-03 9.481519563987222856e-05 3.631702177960434597e+00 -1.255289067332942778e+02
-1.252790785328377865e+02 -8.212761069809317786e-05 4.400996531320430804e-05 6.335307132388097104e-03 9.317629250966682835e-05 3.633525107448868141e+00 -1.252790785328377865e+02
-1.250292503323813236e+02 -8.066025686354612952e-05 4.336313732040163654e-05 4.297896623356138243e-03 9.157750114280937344e-05 3.634867654720881802e+00 -1.250292503323813236e+02
-1.247794221319248322e+02 -7.926978905418622344e-05 4.269790148914962046e-05 2.114151775274260899e-03 9.003782676337932108e-05 3.635672579007190208e+00 -1.247794221319248322e+02
-1.245295939314683693e+02 -7.796831563400226156e-05 4.202216964519074301e-05 -5.028741326938602639e-05 8.857155855291578195e-05 3.635924004187899072e+00 -1.245295939314683693e+02
-1.242797657310118780e+02 -7.676055953345677562e-05 4.134384112319738561e-05 -2.048217715144239146e-03 8.718656260404780993e-05 3.635647452579264804e+00 -1.242797657310118780e+02
-1.240299375305553866e+02 -7.564371025301198329e-05 4.066944279691328491e-05 -3.782111994976551997e-03 8.588349363092440288e-05 3.634900599096063889e+00 -1.240299375305553866e+02
-1.237801093300989095e+02 -7.460844042579339798e-05 4.000298429983634721e-05 -5.219738296262571575e-03 8.465611694179055820e-05 3.633757696112005053e+00 -1.237801093300989095e+02
-1.235302811296424466e+02 -7.364081029521778437e-05 3.934536202785043023e-05 -6.391017135172872600e-03 8.349267305601652551e-05 3.632292523445245891e+00 -1.235302811296424466e+02
-1.232804529291859552e+02 -7.272469530948921486e-05 3.869448713006226620e-05 -7.368872278135795914e-03 8.237805922766446975e-05 3.630564383492071556e+00 -1.232804529291859552e+02
-1.230306247287294639e+02 -7.184426054739512669e-05 3.804611865010429638e-05 -8.241339676737815395e-03 8.129640162971428388e-05 3.628610619243965107e+00 -1.230306247287294639e+02
-1.227807965282729867e+02 -7.098610493707217567e-05 3.739519557311795251e-05 -9.083944130310312934e-03 8.023358240842025379e-05 3.626446545370491492e+00 -1.227807965282729867e+02
-1.225309683278165238e+02 -7.014075866390828261e-05 3.673734222812335347e-05 -9.940146838466067808e-03 7.917927973867202760e-05 3.624071768413720029e+00 -1.225309683278165238e+02
-1.222811401273600467e+02 -6.930342718664835684e-05 3.607018306436120811e-05 -1.081442757515086242e-02 7.812824793959993025e-05 3.621479887376637397e+00 -1.222811401273600467e+02
